network,tier,x,y,arm,rep,true_dag_on_path,chat_source_sha256,generating_dag_sha256,k_sha256,n_k,status,committed_verdict,z_size,g0_undirected,k_g0,separation,separation_status,component_size,r_claim,r_claim_status,r_id,r_hop,hop_method,hop_exact,hop_lower_bound,phi_1,witness,n_wrong_claims,n_omitted,z_valid_at_truth,z_backdoor_at_truth,severity,bucket_B2_free_rule,bucket_B4_kg0,bucket_B5_k,bucket_B6_hop,bucket_B7_claim
paths,T0,7,8,D_LLM_INSTR,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,030ea3924ba93fb7,13,ok,closed_form,0,0,14,,no_z_member_in_component,15,,censored_at_depth_3,,7,e1_ladder,1,,0.0,,13,1,0,0,validity,safe,dangerous,safe,safe,safe
paths,T0,8,3,D_LLM_INSTR,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,030ea3924ba93fb7,13,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,9,13,D_LLM_INSTR,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,030ea3924ba93fb7,13,ok,closed_form,0,0,14,,no_z_member_in_component,15,,censored_at_depth_3,,9,e1_ladder,1,,0.0,,13,1,0,0,validity,safe,dangerous,safe,safe,safe
paths,T0,1,10,D_LLM_SRC,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,70baa6547c601e46,12,ok,closed_form,0,0,14,,no_z_member_in_component,15,1,exact,1,1,local_up_fast,1,,0.0833,1->2,12,2,0,0,validity,safe,dangerous,safe,safe,safe
paths,T0,1,8,D_LLM_SRC,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,70baa6547c601e46,12,ok,closed_form,0,0,14,,no_z_member_in_component,15,1,exact,1,1,local_up_fast,1,,0.0833,1->2,12,2,0,0,validity,safe,dangerous,safe,safe,safe
paths,T0,10,4,D_LLM_SRC,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,70baa6547c601e46,12,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,11,14,D_LLM_SRC,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,70baa6547c601e46,12,ok,closed_form,0,0,14,,no_z_member_in_component,15,,gt_3,,11,e1_ladder,1,,0.0,,12,2,0,0,validity,safe,dangerous,safe,safe,safe
paths,T0,12,1,D_LLM_SRC,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,70baa6547c601e46,12,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,12,8,D_LLM_SRC,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,70baa6547c601e46,12,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,13,4,D_LLM_SRC,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,70baa6547c601e46,12,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,14,13,D_LLM_SRC,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,70baa6547c601e46,12,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,15,1,D_LLM_SRC,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,70baa6547c601e46,12,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,15,8,D_LLM_SRC,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,70baa6547c601e46,12,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,2,4,D_LLM_SRC,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,70baa6547c601e46,12,ok,closed_form,0,0,14,,no_z_member_in_component,15,2,exact,2,2,local_up_fast,1,,0.0,1->2 and 2->3,12,2,0,0,validity,safe,dangerous,safe,safe,safe
paths,T0,3,13,D_LLM_SRC,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,70baa6547c601e46,12,ok,closed_form,0,0,14,,no_z_member_in_component,15,3,exact,3,3,local_up_fast,1,,0.0,1->2 and 2->3 and 3->4,12,2,0,0,validity,safe,dangerous,safe,safe,safe
paths,T0,4,1,D_LLM_SRC,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,70baa6547c601e46,12,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,4,8,D_LLM_SRC,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,70baa6547c601e46,12,ok,closed_form,0,0,14,,no_z_member_in_component,15,3,exact,3,4,e1_ladder,1,,0.0,1->2 and 2->3 and 3->4,12,2,0,0,validity,safe,dangerous,safe,safe,safe
paths,T0,5,3,D_LLM_SRC,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,70baa6547c601e46,12,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,6,13,D_LLM_SRC,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,70baa6547c601e46,12,ok,closed_form,0,0,14,,no_z_member_in_component,15,,gt_3,,6,e1_ladder,1,,0.0,,12,2,0,0,validity,safe,dangerous,safe,safe,safe
paths,T0,7,1,D_LLM_SRC,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,70baa6547c601e46,12,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,7,8,D_LLM_SRC,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,70baa6547c601e46,12,ok,closed_form,0,0,14,,no_z_member_in_component,15,,gt_3,,7,e1_ladder,1,,0.0,,12,2,0,0,validity,safe,dangerous,safe,safe,safe
paths,T0,8,3,D_LLM_SRC,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,70baa6547c601e46,12,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,9,13,D_LLM_SRC,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,70baa6547c601e46,12,ok,closed_form,0,0,14,,no_z_member_in_component,15,,gt_3,,9,e1_ladder,1,,0.0,,12,2,0,0,validity,safe,dangerous,safe,safe,safe
paths,T0,1,10,D_SCRAMBLED,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,aeb7f91ac4dc19d8,4,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,1,8,D_SCRAMBLED,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,aeb7f91ac4dc19d8,4,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,10,4,D_SCRAMBLED,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,aeb7f91ac4dc19d8,4,ok,closed_form,0,0,14,,no_z_member_in_component,15,1,exact,1,3,local_up_fast,1,,0.25,12->11,3,10,1,1,benign,slack,held,held,slack,slack
paths,T0,11,14,D_SCRAMBLED,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,aeb7f91ac4dc19d8,4,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,12,1,D_SCRAMBLED,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,aeb7f91ac4dc19d8,4,ok,closed_form,0,0,14,,no_z_member_in_component,15,1,exact,1,1,local_up_fast,1,,0.25,12->11,3,10,1,1,benign,slack,held,held,slack,slack
paths,T0,12,8,D_SCRAMBLED,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,aeb7f91ac4dc19d8,4,ok,closed_form,0,0,14,,no_z_member_in_component,15,1,exact,1,1,local_up_fast,1,,0.25,12->11,3,10,1,1,benign,slack,held,held,slack,slack
paths,T0,13,4,D_SCRAMBLED,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,aeb7f91ac4dc19d8,4,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,14,13,D_SCRAMBLED,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,aeb7f91ac4dc19d8,4,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,15,1,D_SCRAMBLED,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,aeb7f91ac4dc19d8,4,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,15,8,D_SCRAMBLED,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,aeb7f91ac4dc19d8,4,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,2,4,D_SCRAMBLED,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,aeb7f91ac4dc19d8,4,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,3,13,D_SCRAMBLED,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,aeb7f91ac4dc19d8,4,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,4,1,D_SCRAMBLED,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,aeb7f91ac4dc19d8,4,ok,closed_form,0,0,14,,no_z_member_in_component,15,1,exact,1,9,e1_ladder,1,,0.25,12->11,3,10,1,1,benign,slack,held,held,held,slack
paths,T0,4,8,D_SCRAMBLED,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,aeb7f91ac4dc19d8,4,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,5,3,D_SCRAMBLED,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,aeb7f91ac4dc19d8,4,ok,closed_form,0,0,14,,no_z_member_in_component,15,1,exact,1,8,e1_ladder,1,,0.25,12->11,3,10,1,1,benign,slack,held,held,held,slack
paths,T0,6,13,D_SCRAMBLED,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,aeb7f91ac4dc19d8,4,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,7,1,D_SCRAMBLED,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,aeb7f91ac4dc19d8,4,ok,closed_form,0,0,14,,no_z_member_in_component,15,1,exact,1,6,e1_ladder,1,,0.25,12->11,3,10,1,1,benign,slack,held,held,held,slack
paths,T0,7,8,D_SCRAMBLED,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,aeb7f91ac4dc19d8,4,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,8,3,D_SCRAMBLED,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,aeb7f91ac4dc19d8,4,ok,closed_form,0,0,14,,no_z_member_in_component,15,1,exact,1,5,e1_ladder,1,,0.25,12->11,3,10,1,1,benign,slack,held,held,held,slack
paths,T0,9,13,D_SCRAMBLED,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,aeb7f91ac4dc19d8,4,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,1,10,D_LLM_72B,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,df76e7b8d541a72a,14,ok,closed_form,0,0,14,,no_z_member_in_component,15,1,exact,1,1,local_up_fast,1,,0.0714,1->2,14,0,0,0,validity,safe,safe,safe,safe,safe
paths,T0,1,8,D_LLM_72B,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,df76e7b8d541a72a,14,ok,closed_form,0,0,14,,no_z_member_in_component,15,1,exact,1,1,local_up_fast,1,,0.0714,1->2,14,0,0,0,validity,safe,safe,safe,safe,safe
paths,T0,10,4,D_LLM_72B,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,df76e7b8d541a72a,14,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,11,14,D_LLM_72B,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,df76e7b8d541a72a,14,ok,closed_form,0,0,14,,no_z_member_in_component,15,,censored_at_depth_3,,11,e1_ladder,1,,0.0,,14,0,0,0,validity,safe,safe,safe,safe,safe
paths,T0,12,1,D_LLM_72B,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,df76e7b8d541a72a,14,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,12,8,D_LLM_72B,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,df76e7b8d541a72a,14,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,13,4,D_LLM_72B,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,df76e7b8d541a72a,14,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,14,13,D_LLM_72B,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,df76e7b8d541a72a,14,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,15,1,D_LLM_72B,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,df76e7b8d541a72a,14,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,15,8,D_LLM_72B,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,df76e7b8d541a72a,14,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,2,4,D_LLM_72B,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,df76e7b8d541a72a,14,ok,closed_form,0,0,14,,no_z_member_in_component,15,2,exact,2,2,local_up_fast,1,,0.0,1->2 and 2->3,14,0,0,0,validity,safe,safe,safe,safe,safe
paths,T0,3,13,D_LLM_72B,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,df76e7b8d541a72a,14,ok,closed_form,0,0,14,,no_z_member_in_component,15,,censored_at_depth_3,,3,local_up_fast,1,,0.0,,14,0,0,0,validity,safe,safe,safe,safe,safe
paths,T0,4,1,D_LLM_72B,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,df76e7b8d541a72a,14,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,4,8,D_LLM_72B,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,df76e7b8d541a72a,14,ok,closed_form,0,0,14,,no_z_member_in_component,15,,censored_at_depth_3,,4,e1_ladder,1,,0.0,,14,0,0,0,validity,safe,safe,safe,safe,safe
paths,T0,5,3,D_LLM_72B,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,df76e7b8d541a72a,14,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,6,13,D_LLM_72B,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,df76e7b8d541a72a,14,ok,closed_form,0,0,14,,no_z_member_in_component,15,,censored_at_depth_3,,6,e1_ladder,1,,0.0,,14,0,0,0,validity,safe,safe,safe,safe,safe
paths,T0,7,1,D_LLM_72B,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,df76e7b8d541a72a,14,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,7,8,D_LLM_72B,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,df76e7b8d541a72a,14,ok,closed_form,0,0,14,,no_z_member_in_component,15,,censored_at_depth_3,,7,e1_ladder,1,,0.0,,14,0,0,0,validity,safe,safe,safe,safe,safe
paths,T0,8,3,D_LLM_72B,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,df76e7b8d541a72a,14,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,9,13,D_LLM_72B,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,df76e7b8d541a72a,14,ok,closed_form,0,0,14,,no_z_member_in_component,15,,censored_at_depth_3,,9,e1_ladder,1,,0.0,,14,0,0,0,validity,safe,safe,safe,safe,safe
paths,T0,1,10,D_LLM_72B_INSTR,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,df76e7b8d541a72a,14,ok,closed_form,0,0,14,,no_z_member_in_component,15,1,exact,1,1,local_up_fast,1,,0.0714,1->2,14,0,0,0,validity,safe,safe,safe,safe,safe
paths,T0,1,8,D_LLM_72B_INSTR,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,df76e7b8d541a72a,14,ok,closed_form,0,0,14,,no_z_member_in_component,15,1,exact,1,1,local_up_fast,1,,0.0714,1->2,14,0,0,0,validity,safe,safe,safe,safe,safe
paths,T0,10,4,D_LLM_72B_INSTR,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,df76e7b8d541a72a,14,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,11,14,D_LLM_72B_INSTR,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,df76e7b8d541a72a,14,ok,closed_form,0,0,14,,no_z_member_in_component,15,,censored_at_depth_3,,11,e1_ladder,1,,0.0,,14,0,0,0,validity,safe,safe,safe,safe,safe
paths,T0,12,1,D_LLM_72B_INSTR,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,df76e7b8d541a72a,14,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,12,8,D_LLM_72B_INSTR,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,df76e7b8d541a72a,14,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,13,4,D_LLM_72B_INSTR,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,df76e7b8d541a72a,14,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,14,13,D_LLM_72B_INSTR,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,df76e7b8d541a72a,14,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,15,1,D_LLM_72B_INSTR,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,df76e7b8d541a72a,14,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,15,8,D_LLM_72B_INSTR,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,df76e7b8d541a72a,14,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,2,4,D_LLM_72B_INSTR,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,df76e7b8d541a72a,14,ok,closed_form,0,0,14,,no_z_member_in_component,15,2,exact,2,2,local_up_fast,1,,0.0,1->2 and 2->3,14,0,0,0,validity,safe,safe,safe,safe,safe
paths,T0,3,13,D_LLM_72B_INSTR,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,df76e7b8d541a72a,14,ok,closed_form,0,0,14,,no_z_member_in_component,15,,censored_at_depth_3,,3,local_up_fast,1,,0.0,,14,0,0,0,validity,safe,safe,safe,safe,safe
paths,T0,4,1,D_LLM_72B_INSTR,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,df76e7b8d541a72a,14,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,4,8,D_LLM_72B_INSTR,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,df76e7b8d541a72a,14,ok,closed_form,0,0,14,,no_z_member_in_component,15,,censored_at_depth_3,,4,e1_ladder,1,,0.0,,14,0,0,0,validity,safe,safe,safe,safe,safe
paths,T0,5,3,D_LLM_72B_INSTR,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,df76e7b8d541a72a,14,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,6,13,D_LLM_72B_INSTR,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,df76e7b8d541a72a,14,ok,closed_form,0,0,14,,no_z_member_in_component,15,,censored_at_depth_3,,6,e1_ladder,1,,0.0,,14,0,0,0,validity,safe,safe,safe,safe,safe
paths,T0,7,1,D_LLM_72B_INSTR,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,df76e7b8d541a72a,14,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,7,8,D_LLM_72B_INSTR,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,df76e7b8d541a72a,14,ok,closed_form,0,0,14,,no_z_member_in_component,15,,censored_at_depth_3,,7,e1_ladder,1,,0.0,,14,0,0,0,validity,safe,safe,safe,safe,safe
paths,T0,8,3,D_LLM_72B_INSTR,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,df76e7b8d541a72a,14,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,9,13,D_LLM_72B_INSTR,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,df76e7b8d541a72a,14,ok,closed_form,0,0,14,,no_z_member_in_component,15,,censored_at_depth_3,,9,e1_ladder,1,,0.0,,14,0,0,0,validity,safe,safe,safe,safe,safe
paths,T0,1,10,D_SCRAMBLED_72B,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,5807ba8ecc065876,5,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,1,8,D_SCRAMBLED_72B,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,5807ba8ecc065876,5,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,10,4,D_SCRAMBLED_72B,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,5807ba8ecc065876,5,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,11,14,D_SCRAMBLED_72B,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,5807ba8ecc065876,5,ok,closed_form,0,0,14,,no_z_member_in_component,15,,gt_3,,7,e1_ladder,1,,0.0,,4,9,0,0,validity,safe,dangerous,dangerous,dangerous,safe
paths,T0,12,1,D_SCRAMBLED_72B,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,5807ba8ecc065876,5,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,12,8,D_SCRAMBLED_72B,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,5807ba8ecc065876,5,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,13,4,D_SCRAMBLED_72B,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,5807ba8ecc065876,5,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,14,13,D_SCRAMBLED_72B,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,5807ba8ecc065876,5,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,15,1,D_SCRAMBLED_72B,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,5807ba8ecc065876,5,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,15,8,D_SCRAMBLED_72B,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,5807ba8ecc065876,5,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,2,4,D_SCRAMBLED_72B,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,5807ba8ecc065876,5,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,3,13,D_SCRAMBLED_72B,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,5807ba8ecc065876,5,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,4,1,D_SCRAMBLED_72B,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,5807ba8ecc065876,5,ok,closed_form,0,0,14,,no_z_member_in_component,15,1,exact,1,2,local_up_fast,1,,0.2,5->4,4,9,1,1,benign,slack,held,held,slack,slack
paths,T0,4,8,D_SCRAMBLED_72B,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,5807ba8ecc065876,5,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,5,3,D_SCRAMBLED_72B,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,5807ba8ecc065876,5,ok,closed_form,0,0,14,,no_z_member_in_component,15,1,exact,1,1,local_up_fast,1,,0.2,5->4,4,9,1,1,benign,slack,held,held,slack,slack
paths,T0,6,13,D_SCRAMBLED_72B,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,5807ba8ecc065876,5,ok,closed_form,0,0,14,,no_z_member_in_component,15,2,exact,2,2,local_up_fast,1,,0.0,5->6 and 6->7,4,9,0,0,validity,safe,dangerous,dangerous,safe,safe
paths,T0,7,1,D_SCRAMBLED_72B,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,5807ba8ecc065876,5,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
paths,T0,7,8,D_SCRAMBLED_72B,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,5807ba8ecc065876,5,ok,closed_form,0,0,14,,no_z_member_in_component,15,3,exact,3,3,local_up_fast,1,,0.0,5->6 and 6->7 and 7->8,4,9,0,0,validity,safe,dangerous,dangerous,safe,safe
paths,T0,8,3,D_SCRAMBLED_72B,0,via_Chat_only,5aabbd0f9c6e241d,6cf8b01484e942e5,5807ba8ecc065876,5,y_not_possible_descendant,y_not_possible_descendant,,0,14,,,,,,,,,,,,,,,,,,,,,,
